"Country Name","Country Code","Indicator Name","Indicator Code","2017",
"Bangladesh","BGD","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.475",
"Bangladesh","BGD","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.488",
"Bangladesh","BGD","Learning-Adjusted Years of School","HD.HCI.LAYS","6.5",
"Bangladesh","BGD","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","6.7",
"Bangladesh","BGD","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","6.25",
"Bangladesh","BGD","Probability of Survival to Age 5","HD.HCI.MORT","0.9676",
"Bangladesh","BGD","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.97",
"Bangladesh","BGD","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9653",
"Bangladesh","BGD","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8748",
"Bangladesh","BGD","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8962",
"Bangladesh","BGD","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8543",
"Belgium","BEL","Expected Years of School","HD.HCI.EYRS","13.41",
"Belgium","BEL","Expected Years of School, Female","HD.HCI.EYRS.FE","13.45",
"Belgium","BEL","Expected Years of School, Male","HD.HCI.EYRS.MA","13.37",
"Belgium","BEL","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Belgium","BEL","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Belgium","BEL","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Belgium","BEL","Harmonized Test Scores","HD.HCI.HLOS","519",
"Belgium","BEL","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","518",
"Belgium","BEL","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","521",
"Belgium","BEL","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.757",
"Belgium","BEL","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.766",
"Belgium","BEL","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.754",
"Belgium","BEL","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.777",
"Belgium","BEL","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.745",
"Belgium","BEL","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.749",
"Belgium","BEL","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.735",
"Belgium","BEL","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.763",
"Belgium","BEL","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.768",
"Belgium","BEL","Learning-Adjusted Years of School","HD.HCI.LAYS","11.14",
"Belgium","BEL","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.13",
"Belgium","BEL","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.15",
"Belgium","BEL","Probability of Survival to Age 5","HD.HCI.MORT","0.9962",
"Belgium","BEL","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9967",
"Belgium","BEL","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9958",
"Belgium","BEL","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9291",
"Belgium","BEL","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.947",
"Belgium","BEL","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9119",
"Benin","BEN","Expected Years of School","HD.HCI.EYRS","9.32",
"Benin","BEN","Expected Years of School, Female","HD.HCI.EYRS.FE","8.85",
"Benin","BEN","Expected Years of School, Male","HD.HCI.EYRS.MA","9.78",
"Benin","BEN","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6596",
"Benin","BEN","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.6761",
"Benin","BEN","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.6424",
"Benin","BEN","Harmonized Test Scores","HD.HCI.HLOS","384",
"Benin","BEN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","384",
"Benin","BEN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","384",
"Benin","BEN","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.406",
"Benin","BEN","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.403",
"Benin","BEN","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.376",
"Benin","BEN","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.425",
"Benin","BEN","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.377",
"Benin","BEN","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.408",
"Benin","BEN","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.377",
"Benin","BEN","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.434",
"Benin","BEN","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.429",
"Benin","BEN","Learning-Adjusted Years of School","HD.HCI.LAYS","5.73",
"Benin","BEN","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.43",
"Benin","BEN","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","6.01",
"Benin","BEN","Probability of Survival to Age 5","HD.HCI.MORT","0.9017",
"Benin","BEN","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9074",
"Benin","BEN","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.8963",
"Benin","BEN","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7627",
"Benin","BEN","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7858",
"Benin","BEN","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7393",
"Bosnia and Herzegovina","BIH","Expected Years of School","HD.HCI.EYRS","11.71",
"Bosnia and Herzegovina","BIH","Expected Years of School, Female","HD.HCI.EYRS.FE","11.78",
"Bosnia and Herzegovina","BIH","Expected Years of School, Male","HD.HCI.EYRS.MA","11.66",
"Bosnia and Herzegovina","BIH","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.9111",
"Bosnia and Herzegovina","BIH","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.9113",
"Bosnia and Herzegovina","BIH","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.911",
"Bosnia and Herzegovina","BIH","Harmonized Test Scores","HD.HCI.HLOS","461",
"Bosnia and Herzegovina","BIH","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","460",
"Bosnia and Herzegovina","BIH","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","461",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.618",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.627",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.615",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.639",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.606",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.61",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.596",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.623",
"Bosnia and Herzegovina","BIH","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.629",
"Bosnia and Herzegovina","BIH","Learning-Adjusted Years of School","HD.HCI.LAYS","8.64",
"Bosnia and Herzegovina","BIH","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","8.68",
"Bosnia and Herzegovina","BIH","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","8.6",
"Bosnia and Herzegovina","BIH","Probability of Survival to Age 5","HD.HCI.MORT","0.9943",
"Bosnia and Herzegovina","BIH","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9948",
"Bosnia and Herzegovina","BIH","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9938",
"Bosnia and Herzegovina","BIH","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9063",
"Bosnia and Herzegovina","BIH","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9372",
"Bosnia and Herzegovina","BIH","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8764",
"Botswana","BWA","Expected Years of School","HD.HCI.EYRS","8.41",
"Botswana","BWA","Expected Years of School, Female","HD.HCI.EYRS.FE","8.81",
"Botswana","BWA","Expected Years of School, Male","HD.HCI.EYRS.MA","8.02",
"Botswana","BWA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.686",
"Botswana","BWA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Botswana","BWA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Botswana","BWA","Harmonized Test Scores","HD.HCI.HLOS","391",
"Botswana","BWA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","401",
"Botswana","BWA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","381",
"Botswana","BWA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.424",
"Botswana","BWA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.446",
"Botswana","BWA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.415",
"Botswana","BWA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.474",
"Botswana","BWA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.398",
"Botswana","BWA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.393",
"Botswana","BWA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.363",
"Botswana","BWA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.421",
"Botswana","BWA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.445",
"Botswana","BWA","Learning-Adjusted Years of School","HD.HCI.LAYS","5.27",
"Botswana","BWA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.66",
"Botswana","BWA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.89",
"Botswana","BWA","Probability of Survival to Age 5","HD.HCI.MORT","0.9624",
"Botswana","BWA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.966",
"Botswana","BWA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9591",
"Botswana","BWA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7942",
"Botswana","BWA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8366",
"Botswana","BWA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7492",
"Brazil","BRA","Expected Years of School","HD.HCI.EYRS","11.69",
"Brazil","BRA","Expected Years of School, Female","HD.HCI.EYRS.FE","",
"Brazil","BRA","Expected Years of School, Male","HD.HCI.EYRS.MA","",
"Brazil","BRA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.94",
"Brazil","BRA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.943",
"Brazil","BRA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.937",
"Brazil","BRA","Harmonized Test Scores","HD.HCI.HLOS","408",
"Brazil","BRA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","409",
"Brazil","BRA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","408",
"Brazil","BRA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.56",
"Brazil","BRA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"Brazil","BRA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"Brazil","BRA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"Brazil","BRA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.552",
"Brazil","BRA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Brazil","BRA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Brazil","BRA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Brazil","BRA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.568",
"Brazil","BRA","Learning-Adjusted Years of School","HD.HCI.LAYS","7.63",
"Brazil","BRA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"Brazil","BRA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Brazil","BRA","Probability of Survival to Age 5","HD.HCI.MORT","0.9852",
"Brazil","BRA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.987",
"Brazil","BRA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9835",
"Brazil","BRA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8594",
"Brazil","BRA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9077",
"Brazil","BRA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8114",
"Bulgaria","BGR","Expected Years of School","HD.HCI.EYRS","12.92",
"Bulgaria","BGR","Expected Years of School, Female","HD.HCI.EYRS.FE","12.86",
"Bulgaria","BGR","Expected Years of School, Male","HD.HCI.EYRS.MA","12.98",
"Bulgaria","BGR","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Bulgaria","BGR","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Bulgaria","BGR","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Bulgaria","BGR","Harmonized Test Scores","HD.HCI.HLOS","498",
"Bulgaria","BGR","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","506",
"Bulgaria","BGR","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","490",
"Bulgaria","BGR","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.676",
"Bulgaria","BGR","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.707",
"Bulgaria","BGR","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.686",
"Bulgaria","BGR","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.726",
"Bulgaria","BGR","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.652",
"Bulgaria","BGR","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.648",
"Bulgaria","BGR","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.622",
"Bulgaria","BGR","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.674",
"Bulgaria","BGR","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.698",
"Bulgaria","BGR","Learning-Adjusted Years of School","HD.HCI.LAYS","10.29",
"Bulgaria","BGR","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","10.41",
"Bulgaria","BGR","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","10.17",
"Bulgaria","BGR","Probability of Survival to Age 5","HD.HCI.MORT","0.9925",
"Bulgaria","BGR","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9933",
"Bulgaria","BGR","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9918",
"Bulgaria","BGR","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8665",
"Bulgaria","BGR","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9185",
"Bulgaria","BGR","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8175",
"Burkina Faso","BFA","Expected Years of School","HD.HCI.EYRS","6.5",
"Burkina Faso","BFA","Expected Years of School, Female","HD.HCI.EYRS.FE","6.44",
"Burkina Faso","BFA","Expected Years of School, Male","HD.HCI.EYRS.MA","6.57",
"Burkina Faso","BFA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.727",
"Burkina Faso","BFA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Burkina Faso","BFA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Burkina Faso","BFA","Harmonized Test Scores","HD.HCI.HLOS","404",
"Burkina Faso","BFA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","400",
"Burkina Faso","BFA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","407",
"Burkina Faso","BFA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.369",
"Burkina Faso","BFA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.36",
"Burkina Faso","BFA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.343",
"Burkina Faso","BFA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.375",
"Burkina Faso","BFA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.352",
"Burkina Faso","BFA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.354",
"Burkina Faso","BFA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.335",
"Burkina Faso","BFA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.37",
"Burkina Faso","BFA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.385",
"Burkina Faso","BFA","Learning-Adjusted Years of School","HD.HCI.LAYS","4.2",
"Burkina Faso","BFA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","4.13",
"Burkina Faso","BFA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.28",
"Burkina Faso","BFA","Probability of Survival to Age 5","HD.HCI.MORT","0.9188",
"Burkina Faso","BFA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9231",
"Burkina Faso","BFA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9147",
"Burkina Faso","BFA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7526",
"Burkina Faso","BFA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7673",
"Burkina Faso","BFA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7353",
"Burundi","BDI","Expected Years of School","HD.HCI.EYRS","7.51",
"Burundi","BDI","Expected Years of School, Female","HD.HCI.EYRS.FE","7.31",
"Burundi","BDI","Expected Years of School, Male","HD.HCI.EYRS.MA","7.72",
"Burundi","BDI","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.4405",
"Burundi","BDI","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.476",
"Burundi","BDI","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.4055",
"Burundi","BDI","Harmonized Test Scores","HD.HCI.HLOS","423",
"Burundi","BDI","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","432",
"Burundi","BDI","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","415",
"Burundi","BDI","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.38",
"Burundi","BDI","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.387",
"Burundi","BDI","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.366",
"Burundi","BDI","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.407",
"Burundi","BDI","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.358",
"Burundi","BDI","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.374",
"Burundi","BDI","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.351",
"Burundi","BDI","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.396",
"Burundi","BDI","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.401",
"Burundi","BDI","Learning-Adjusted Years of School","HD.HCI.LAYS","5.08",
"Burundi","BDI","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.06",
"Burundi","BDI","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","5.12",
"Burundi","BDI","Probability of Survival to Age 5","HD.HCI.MORT","0.9388",
"Burundi","BDI","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9437",
"Burundi","BDI","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9343",
"Burundi","BDI","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7142",
"Burundi","BDI","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7427",
"Burundi","BDI","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.6852",
"Cambodia","KHM","Expected Years of School","HD.HCI.EYRS","9.55",
"Cambodia","KHM","Expected Years of School, Female","HD.HCI.EYRS.FE","9.7",
"Cambodia","KHM","Expected Years of School, Male","HD.HCI.EYRS.MA","9.4",
"Cambodia","KHM","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6756",
"Cambodia","KHM","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.6812",
"Cambodia","KHM","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.6702",
"Cambodia","KHM","Harmonized Test Scores","HD.HCI.HLOS","452",
